number,origin,destination,code,distance,duration,toll
16,"106.591886,29.533428","106.549654,29.612006",0,15800,1800,0
17,"106.591886,29.533428","106.645588,29.765431",0,44524,3180,7
18,"106.591886,29.533428","106.524153,29.385368",0,38962,3000,0
19,"106.591886,29.533428","106.532099,29.51222",0,16712,1920,0
20,"106.591886,29.533428","106.516043,29.622297",0,21345,1860,0
21,"106.591886,29.533428","106.587459,29.543327",0,5104,1200,0
22,"106.591886,29.533428","106.820019,29.693393",0,42864,3180,11
23,"106.591886,29.533428","106.60369,29.632117",0,33903,3660,0
24,"106.591886,29.533428","106.47412,29.76077",0,39235,3120,0
25,"106.591886,29.533428","106.307813,29.55804",0,47575,3780,0
26,"106.591886,29.533428","106.577512,29.691415",0,30486,2940,0
27,"106.591886,29.533428","106.543839,29.473039",0,17150,1920,0
28,"106.591886,29.533428","106.494448,29.454464",0,25156,2580,0
29,"106.591886,29.533428","106.549381,29.52491",0,12434,1560,0
30,"106.591886,29.533428","106.311379,29.681187",0,54832,3900,0
31,"106.591886,29.533428","106.50355,29.606218",0,21458,2040,0
32,"106.591886,29.533428","106.488323,29.702462",0,29996,2640,0
33,"106.591886,29.533428","106.464633,29.556611",0,32344,2760,0
34,"106.591886,29.533428","106.487723,29.464073",0,24358,2580,0
35,"106.591886,29.533428","106.515357,29.501573",0,17476,1980,0
36,"106.591886,29.533428","106.800921,29.652905",0,39455,2940,11
37,"106.591886,29.533428","106.340831,29.626253",0,48206,3960,0
38,"106.591886,29.533428","106.244431,29.481045",0,47298,3600,27
39,"106.591886,29.533428","106.494448,29.454464",0,25156,2580,0
40,"106.591886,29.533428","106.488323,29.702462",0,29996,2640,0
41,"106.591886,29.533428","106.595651,29.423402",0,33487,3000,0
42,"106.591886,29.533428","106.767814,29.628511",0,36821,2760,0
43,"106.591886,29.533428","106.43982,29.667897",0,35908,3000,0
44,"106.591886,29.533428","106.478925,29.554136",0,18352,4140,0
45,"106.591886,29.533428","106.478925,29.554136",0,18352,4140,0
46,"106.591886,29.533428","106.549354,29.560878",0,9536,3000,0
47,"106.591886,29.533428","106.591757,29.56081",0,6003,1920,0
48,"106.591886,29.533428","106.744944,29.609495",0,36747,2640,0
49,"106.591886,29.533428","106.508461,29.602091",0,15536,2340,0
50,"106.591886,29.533428","106.535587,29.807428",0,49097,3720,0
51,"106.591886,29.533428","106.645811,29.48559",0,14509,1560,0
52,"106.591886,29.533428","106.772502,29.681089",0,42236,3060,0
53,"106.591886,29.533428","106.580104,29.560173",0,6060,2400,0
54,"106.591886,29.533428","106.450784,29.46597",0,30269,3000,0
55,"106.591886,29.533428","106.51557,29.585954",0,13933,2340,0
56,"106.591886,29.533428","106.44339,29.833109",0,51547,3780,0
57,"106.591886,29.533428","106.565222,29.664372",0,28561,2760,0
58,"106.591886,29.533428","106.494448,29.454464",0,25156,2640,0
59,"106.591886,29.533428","106.509122,29.615086",0,19898,1740,0
60,"106.591886,29.533428","106.508461,29.602091",0,15536,2340,0
61,"106.591886,29.533428","106.508461,29.602091",0,15536,2340,0
62,"106.591886,29.533428","106.514249,29.582631",0,15571,2340,0
63,"106.591886,29.533428","106.508461,29.602091",0,15536,2340,0
64,"106.591886,29.533428","106.6134,29.688502",0,26589,2880,0
65,"106.591886,29.533428","106.453638,29.650345",0,37545,3120,0
66,"106.591886,29.533428","106.626114,29.398649",0,28850,2460,0
67,"106.591886,29.533428","106.533997,29.565588",0,14815,2460,0
68,"106.591886,29.533428","106.551843,29.650122",0,23407,2280,0
69,"106.591886,29.533428","106.581698,29.520627",0,9597,1320,0
70,"106.591886,29.533428","106.52288,29.550783",0,12684,3240,0
71,"106.591886,29.533428","106.512547,29.511351",0,17666,2040,0
72,"106.591886,29.533428","106.473207,29.564749",0,19704,2880,0
73,"106.591886,29.533428","106.481465,29.771363",0,40790,3300,0
74,"106.591886,29.533428","106.481465,29.771363",0,40790,3300,0
75,"106.591886,29.533428","106.641637,29.612773",0,32992,2640,0
76,"106.591886,29.533428","106.55654,29.562133",0,9456,3060,0
77,"106.591886,29.533428","106.57571,29.580888",0,8324,1620,0
78,"106.591886,29.533428","106.575313,29.577264",0,8119,1620,0
79,"106.591886,29.533428","106.577057,29.578312",0,8750,1680,0
80,"106.591886,29.533428","106.324981,29.525253",0,36666,3180,0
81,"106.591886,29.533428","106.54485,29.416135",0,32399,2460,0
82,"106.591886,29.533428","106.538812,29.657252",0,24457,2700,0
83,"106.591886,29.533428","106.538812,29.657252",0,24457,2700,0
84,"106.591886,29.533428","106.590121,29.568028",0,6397,2040,0
85,"106.591886,29.533428","106.487157,29.628072",0,23101,2040,0
86,"106.591886,29.533428","106.524603,29.541083",0,17532,2100,0
87,"106.591886,29.533428","106.524603,29.541083",0,17532,2100,0
88,"106.591886,29.533428","106.539246,29.599319",0,13727,2160,0
89,"106.591886,29.533428","105.738583,29.70041",0,113494,6720,60
90,"106.591886,29.533428","106.496322,29.619746",0,21518,2040,0
91,"106.591886,29.533428","106.54746,29.415515",0,32708,2520,0
92,"106.591886,29.533428","106.505464,29.554275",0,14958,3840,0
93,"106.591886,29.533428","106.424981,29.816815",0,49341,3480,0
94,"106.591886,29.533428","106.437744,29.834768",0,50774,3780,7
95,"106.591886,29.533428","105.70941,29.703558",0,115444,6900,60
96,"106.591886,29.533428","106.453589,29.540679",0,31789,2700,0
97,"106.591886,29.533428","106.412223,29.811194",0,47966,3300,0
98,"106.591886,29.533428","106.556505,29.562989",0,9228,3000,0
99,"106.591886,29.533428","106.543865,29.425925",0,20108,2460,0
0,"106.470382,29.579333","106.554929,29.559583",0,10956,1560,0
1,"106.470382,29.579333","106.563338,29.583119",0,17002,1320,0
2,"106.470382,29.579333","106.520194,29.511616",0,13530,1620,0
3,"106.470382,29.579333","106.522804,29.540642",0,15137,1800,0
4,"106.470382,29.579333","106.575354,29.558923",0,13804,2160,0
5,"106.470382,29.579333","106.389452,29.710435",0,34523,2400,0
6,"106.470382,29.579333","106.529894,29.529111",0,13044,1680,0
7,"106.470382,29.579333","106.486467,29.56205",0,6711,840,0
8,"106.470382,29.579333","106.576253,29.52993",0,29839,2160,0
9,"106.470382,29.579333","106.506619,29.62111",0,13618,1200,0
10,"106.470382,29.579333","106.396359,29.246407",0,60052,3420,28
11,"106.470382,29.579333","106.519062,29.606843",0,11739,1140,0
12,"106.470382,29.579333","106.454114,29.542762",0,10182,1200,0
13,"106.470382,29.579333","106.338853,29.603472",0,25075,2100,0
14,"106.470382,29.579333","106.564655,29.639156",0,18277,1800,0
15,"106.470382,29.579333","106.440827,29.677463",0,17032,2100,0
16,"106.470382,29.579333","106.381747,29.407871",0,41018,3000,0
17,"106.470382,29.579333","106.535406,29.58118",0,9571,1980,0
18,"106.470382,29.579333","106.330443,29.605097",0,25813,2160,0
19,"106.470382,29.579333","106.469852,29.567755",0,5608,780,0
20,"106.470382,29.579333","106.605248,29.715429",0,28499,2460,0
21,"106.470382,29.579333","106.613147,29.712397",0,30300,2700,0
22,"106.470382,29.579333","106.644376,29.479177",0,35274,2520,0
23,"106.470382,29.579333","106.396359,29.246407",0,60052,3420,28
24,"106.470382,29.579333","106.454312,29.585594",0,5799,960,0
25,"106.470382,29.579333","106.573013,29.527648",0,24287,2160,0
26,"106.470382,29.579333","106.617365,29.724688",0,30221,2640,0
27,"106.470382,29.579333","106.653274,29.518215",0,31940,2100,0
28,"106.470382,29.579333","106.575354,29.558923",0,13804,2160,0
29,"106.470382,29.579333","106.546076,29.742892",0,27835,2280,0
30,"106.470382,29.579333","105.809037,29.394878",0,85903,4740,60
31,"106.470382,29.579333","106.557964,29.718163",0,23772,1860,0
32,"106.470382,29.579333","106.335525,29.306186",0,50155,3180,18
33,"106.470382,29.579333","106.526012,29.571562",0,7657,1140,0
34,"106.470382,29.579333","106.550159,29.609917",0,12663,1320,0
35,"106.470382,29.579333","106.550159,29.609917",0,12663,1320,0
36,"106.470382,29.579333","106.534572,29.627245",0,12362,1140,0
37,"106.470382,29.579333","106.534572,29.627245",0,12362,1140,0
38,"106.470382,29.579333","106.521073,29.540617",0,11919,1500,0
39,"106.470382,29.579333","106.494806,29.649728",0,10271,1380,0
40,"106.470382,29.579333","106.30965,29.608528",0,26193,2340,0
41,"106.470382,29.579333","106.532812,29.590116",0,12652,1200,0
42,"106.470382,29.579333","106.328098,29.605942",0,26557,2280,0
43,"106.470382,29.579333","106.375095,29.641469",0,25650,1740,0
44,"106.470382,29.579333","106.455459,29.660458",0,16842,1740,0
45,"106.470382,29.579333","106.342437,29.518986",0,23782,1800,0
46,"106.470382,29.579333","106.540485,29.827536",0,37414,2940,0
47,"106.470382,29.579333","106.555913,29.45729",0,28690,2220,0
48,"106.470382,29.579333","106.342437,29.518986",0,23782,1800,0
49,"106.470382,29.579333","106.387972,29.270314",0,50790,3720,0
50,"106.470382,29.579333","106.54306,29.579964",0,9542,1560,0
51,"106.470382,29.579333","106.342437,29.518986",0,23782,1800,0
52,"106.470382,29.579333","106.575754,29.559868",0,15830,2220,0
53,"106.470382,29.579333","106.501673,29.535626",0,9051,1260,0
54,"106.470382,29.579333","106.684044,29.502553",0,36157,2280,0
55,"106.470382,29.579333","106.324651,29.635466",0,32982,2220,0
56,"106.470382,29.579333","106.521924,29.624062",0,13401,1260,0
57,"106.470382,29.579333","106.45324,29.538004",0,10100,1260,0
58,"106.470382,29.579333","106.39973,29.641279",0,28755,2160,0
59,"106.470382,29.579333","106.324651,29.635466",0,32982,2220,0
60,"106.470382,29.579333","106.521924,29.624062",0,13401,1260,0
61,"106.470382,29.579333","106.694554,28.973976",0,90354,5340,35
62,"106.470382,29.579333","106.533595,29.384211",0,34402,2640,0
63,"106.470382,29.579333","106.458697,29.540749",0,10110,1140,0
64,"106.470382,29.579333","106.626249,29.676689",0,23986,2040,0
65,"106.470382,29.579333","106.458697,29.540749",0,10110,1140,0
66,"106.470382,29.579333","106.470313,29.725997",0,20392,1560,0
67,"106.470382,29.579333","106.634226,29.719035",0,32019,2880,0
68,"106.470382,29.579333","106.561772,29.607034",0,16970,1380,0
69,"106.470382,29.579333","106.561772,29.607034",0,16970,1380,0
70,"106.470382,29.579333","106.576256,29.557443",0,14069,2280,0
71,"106.470382,29.579333","106.576256,29.557443",0,14069,2280,0
72,"106.470382,29.579333","106.576256,29.557443",0,14069,2280,0
73,"106.470382,29.579333","106.667904,29.670764",0,27235,2160,0
74,"106.470382,29.579333","106.502051,29.545444",0,8606,1200,0
75,"106.470382,29.579333","106.502518,29.541099",0,8778,1200,0
76,"106.470382,29.579333","106.504022,29.541437",0,8888,1260,0
77,"106.470382,29.579333","106.333688,29.317011",0,48869,3060,18
78,"106.470382,29.579333","106.454883,29.689305",0,24749,1920,0
79,"106.470382,29.579333","106.551376,29.564366",0,10880,1500,0
80,"106.470382,29.579333","106.454078,29.53965",0,9853,1200,0
81,"106.470382,29.579333","106.552594,29.56729",0,14356,1680,0
82,"106.470382,29.579333","106.454078,29.53965",0,9853,1200,0
83,"106.470382,29.579333","106.670684,29.635736",0,27998,1800,0
84,"106.470382,29.579333","106.454078,29.53965",0,9853,1200,0
85,"106.470382,29.579333","106.555505,29.571809",0,11354,1740,0
86,"106.470382,29.579333","106.386067,29.685311",0,36884,2640,0
87,"106.470382,29.579333","106.587073,29.565019",0,16190,3360,0
88,"106.470382,29.579333","106.291009,29.573053",0,26250,2280,0
89,"106.470382,29.579333","106.520366,29.597302",0,8009,1200,0
90,"106.470382,29.579333","106.459658,29.479363",0,18287,1560,0
91,"106.470382,29.579333","106.517299,29.622034",0,13771,1560,0
92,"106.470382,29.579333","106.576256,29.557443",0,14069,2280,0
93,"106.470382,29.579333","106.519389,29.511181",0,13405,1560,0
94,"106.470382,29.579333","106.524106,29.518995",0,14636,1440,0
95,"106.470382,29.579333","106.527503,29.38604",0,34516,2640,0
96,"106.470382,29.579333","106.575288,29.581245",0,18974,1560,0
97,"106.470382,29.579333","106.381274,29.610625",0,20737,1560,0
98,"106.470382,29.579333","106.656399,29.503125",0,35762,2580,0
99,"106.470382,29.579333","106.572532,29.652119",0,19594,1920,0
0,"106.670156,29.633609","106.538168,29.628559",0,19007,1380,0
1,"106.670156,29.633609","106.628424,29.471664",0,37251,2280,0
2,"106.670156,29.633609","106.556975,29.56437",0,22530,1860,0
3,"106.670156,29.633609","106.506619,29.62111",0,20007,1320,0
4,"106.670156,29.633609","106.575354,29.558923",0,23237,2100,0
5,"106.670156,29.633609","106.581872,29.517908",0,29325,1740,0
6,"106.670156,29.633609","106.62169,29.577863",0,23114,1380,0
7,"106.670156,29.633609","106.603476,29.585712",0,21538,1380,0
8,"106.670156,29.633609","106.506619,29.62111",0,20007,1320,0
9,"106.670156,29.633609","106.506619,29.62111",0,20007,1320,0
10,"106.670156,29.633609","106.552512,29.736186",0,22540,1860,0
11,"106.670156,29.633609","106.483303,29.538618",0,31884,2400,0
12,"106.670156,29.633609","106.325398,29.53605",0,47421,3000,0
13,"106.670156,29.633609","106.324651,29.635466",0,54455,3240,0
14,"106.670156,29.633609","106.324651,29.635466",0,54455,3240,0
15,"106.670156,29.633609","106.455153,29.534966",0,31644,2220,0
16,"106.670156,29.633609","106.562973,29.466024",0,37651,2640,0
17,"106.670156,29.633609","106.532194,29.544284",0,34561,2640,0
18,"106.670156,29.633609","106.539747,29.5637",0,23749,1980,0
19,"106.670156,29.633609","106.580548,29.503391",0,32782,2280,0
20,"106.670156,29.633609","106.575313,29.577264",0,20721,1500,0
21,"106.670156,29.633609","106.496322,29.619746",0,21019,1500,0
22,"106.670156,29.633609","106.53562,29.656515",0,23319,1980,0
23,"106.670156,29.633609","106.611893,29.393828",0,48310,2940,0
24,"106.670156,29.633609","106.385061,29.676267",0,40321,2580,0
25,"106.670156,29.633609","106.804464,29.648298",0,16366,1380,0
26,"106.670156,29.633609","106.631277,29.685932",0,12457,1200,0
27,"106.670156,29.633609","106.524528,29.522457",0,35951,2280,0
28,"106.670156,29.633609","106.299863,29.614446",0,49913,3720,0
29,"106.670156,29.633609","106.579994,29.583249",0,22570,1620,0
30,"106.670156,29.633609","106.299863,29.614446",0,49913,3720,0
31,"106.670156,29.633609","106.57777,29.529062",0,31618,2040,0
32,"106.670156,29.633609","106.560191,29.63154",0,18693,1440,0
33,"106.670156,29.633609","106.583895,29.494683",0,36035,2580,0
34,"106.670156,29.633609","106.532276,29.51463",0,30307,2460,0
35,"106.670156,29.633609","106.761989,29.632985",0,11306,960,0
36,"106.670156,29.633609","106.582366,29.560835",0,23994,2640,0
37,"106.670156,29.633609","106.493782,29.53759",0,34820,2340,0
38,"106.670156,29.633609","105.807366,29.527033",0,111809,6060,65
39,"106.670156,29.633609","106.568756,29.536444",0,27143,2340,0
40,"106.670156,29.633609","106.324651,29.635466",0,54455,3240,0
41,"106.670156,29.633609","106.324651,29.635466",0,54455,3240,0
42,"106.670156,29.633609","106.530686,29.600396",0,20796,1500,0
43,"106.670156,29.633609","106.670156,29.633609",0,1,60,0
44,"106.670156,29.633609","106.402117,29.80278",0,37156,2400,0
45,"106.670156,29.633609","106.470382,29.579333",0,25140,1620,0
46,"106.670156,29.633609","106.591886,29.533428",0,33555,2460,0
47,"106.670156,29.633609","106.449057,29.448701",0,41250,2520,0
48,"106.670156,29.633609","106.542752,29.816575",0,32282,2280,0
49,"106.670156,29.633609","106.466603,29.561936",0,30653,2460,0
50,"106.670156,29.633609","106.554536,29.619044",0,16517,1140,0
51,"106.670156,29.633609","106.57072,29.656111",0,21991,1980,0
52,"106.670156,29.633609","106.539845,29.583886",0,20763,1680,0
53,"106.670156,29.633609","106.524528,29.522457",0,35951,2280,0
54,"106.670156,29.633609","106.540047,29.582589",0,21005,1740,0
55,"106.670156,29.633609","106.540047,29.582589",0,21005,1740,0
56,"106.670156,29.633609","106.583643,29.564171",0,24379,3240,0
57,"106.670156,29.633609","106.579994,29.583249",0,22570,1620,0
58,"106.670156,29.633609","106.57777,29.529062",0,31618,2040,0
59,"106.670156,29.633609","106.57822,29.727912",0,19938,1860,0
60,"106.670156,29.633609","106.517129,29.529399",0,32955,2580,0
61,"106.670156,29.633609","106.57822,29.727912",0,19938,1860,0
62,"106.670156,29.633609","106.551076,29.405264",0,50215,2700,0
63,"106.670156,29.633609","106.517129,29.529399",0,32955,2580,0
64,"106.670156,29.633609","106.594307,29.570101",0,29725,2820,0
65,"106.670156,29.633609","106.49598,29.60528",0,21523,1440,0
66,"106.670156,29.633609","106.526006,29.57101",0,24231,2100,0
67,"106.670156,29.633609","106.526006,29.57101",0,24231,2100,0
68,"106.670156,29.633609","106.661351,29.349681",0,58880,3300,53
69,"106.670156,29.633609","106.453372,29.546518",0,30829,2220,0
70,"106.670156,29.633609","106.478899,29.642794",0,25912,1920,0
71,"106.670156,29.633609","105.737082,29.69033",0,111913,6000,60
72,"106.670156,29.633609","106.669364,29.633076",0,60,60,0
73,"106.670156,29.633609","106.416438,29.79395",0,36431,2220,0
74,"106.670156,29.633609","106.831191,29.653835",0,20648,1680,27
75,"106.670156,29.633609","105.724175,29.34498",0,118247,6720,60
76,"106.670156,29.633609","106.581872,29.517908",0,29325,1740,0
77,"106.670156,29.633609","106.646695,29.732439",0,30289,2100,0
78,"106.670156,29.633609","106.553026,29.565573",0,25044,2160,0
79,"106.670156,29.633609","106.506619,29.62111",0,20007,1320,0
80,"106.670156,29.633609","106.674507,29.613793",0,4928,720,0
81,"106.670156,29.633609","106.575413,29.562376",0,24882,3840,0
82,"106.670156,29.633609","106.526455,29.571259",0,24158,2160,0
83,"106.670156,29.633609","106.548796,29.391216",0,53805,3420,0
84,"106.670156,29.633609","106.45994,29.53091",0,38046,2520,0
85,"106.670156,29.633609","106.506674,29.504412",0,35584,2820,0
86,"106.670156,29.633609","106.324651,29.635466",0,54455,3240,0
87,"106.670156,29.633609","106.56171,29.061945",0,88298,5400,10
88,"106.670156,29.633609","106.508318,29.615037",0,19279,1200,0
89,"106.670156,29.633609","106.455153,29.534966",0,31644,2220,0
90,"106.670156,29.633609","106.565944,29.48888",0,34170,2460,0
91,"106.670156,29.633609","106.533919,29.58656",0,21727,1680,0
92,"106.670156,29.633609","106.465319,29.560707",0,28063,2040,0
93,"106.670156,29.633609","106.521366,29.574211",0,24056,2040,0
94,"106.670156,29.633609","106.636653,29.792881",0,34901,2640,7
95,"106.670156,29.633609","106.294148,29.646664",0,60642,3960,4
96,"106.670156,29.633609","106.455863,29.603087",0,30011,1920,0
97,"106.670156,29.633609","106.444222,29.44153",0,42627,2640,0
98,"106.670156,29.633609","106.457473,29.727665",0,34712,2100,0
99,"106.670156,29.633609","106.580008,29.505844",0,32766,2280,0
0,"106.591886,29.533428","106.543865,29.425925",0,20108,2460,0
1,"106.591886,29.533428","106.543666,29.633111",0,19251,1920,0
2,"106.591886,29.533428","106.609572,29.665203",0,23471,2460,0
3,"106.591886,29.533428","106.641637,29.612773",0,32992,2640,0
4,"106.591886,29.533428","106.55654,29.562133",0,9456,3060,0
5,"106.591886,29.533428","106.516845,29.616736",0,20798,1860,0
6,"106.591886,29.533428","106.55654,29.562133",0,9456,3060,0
7,"106.591886,29.533428","106.55654,29.562133",0,9456,3060,0
8,"106.591886,29.533428","106.520006,29.557101",0,16438,2700,0
9,"106.591886,29.533428","106.350857,29.523768",0,33034,2940,0
10,"106.591886,29.533428","106.564296,29.654847",0,20498,2340,0
11,"106.591886,29.533428","106.402117,29.80278",0,46710,3300,0
12,"106.591886,29.533428","106.448115,29.518068",0,24533,2580,0
