number,origin,destination,code,distance,duration,toll
55,"106.616885,29.676158","106.238898,29.586376",0,59395,4800,0
56,"106.616885,29.676158","106.538333,29.575092",0,17276,2520,0
57,"106.616885,29.676158","106.69207,29.535359",0,31461,3000,0
58,"106.616885,29.676158","106.529903,29.539833",0,21654,2580,0
59,"106.616885,29.676158","106.528709,29.434222",0,34151,3900,0
60,"106.616885,29.676158","106.559716,29.670023",0,15976,1680,0
61,"106.616885,29.676158","106.520534,29.545507",0,25608,3360,0
62,"106.616885,29.676158","106.533997,29.565588",0,21560,2460,0
63,"106.616885,29.676158","106.475918,29.5642",0,27590,3000,0
64,"106.616885,29.676158","106.583453,29.560892",0,19999,2760,0
65,"106.616885,29.676158","106.333469,29.309595",0,62938,6000,0
66,"106.616885,29.676158","106.682204,29.624552",0,14078,1560,0
67,"106.616885,29.676158","106.682204,29.624552",0,14078,1560,0
68,"106.616885,29.676158","106.500604,29.594106",0,19607,2340,0
69,"106.616885,29.676158","106.484789,29.62849",0,23199,2100,0
70,"106.616885,29.676158","106.528709,29.434222",0,34151,3900,0
71,"106.616885,29.676158","106.559528,29.670285",0,15960,1680,0
72,"106.616885,29.676158","106.518865,29.504375",0,27697,3120,0
73,"106.616885,29.676158","106.499266,29.620207",0,25159,2340,0
74,"106.616885,29.676158","106.465902,29.573581",0,30854,3300,0
75,"106.616885,29.676158","106.576256,29.557443",0,18909,2700,0
76,"106.616885,29.676158","106.461372,29.532614",0,30612,3420,0
77,"106.616885,29.676158","106.556882,29.568347",0,21594,2400,0
78,"106.616885,29.676158","106.682204,29.624552",0,14078,1560,0
79,"106.616885,29.676158","106.548222,29.581026",0,16222,2100,0
80,"106.616885,29.676158","106.408096,29.803608",0,36526,2520,0
81,"106.616885,29.676158","106.520058,29.605993",0,21890,2460,0
82,"106.616885,29.676158","106.484414,29.754229",0,22543,1920,0
83,"106.616885,29.676158","106.499084,29.620278",0,22623,2160,0
84,"106.616885,29.676158","106.351461,29.5216",0,53381,3480,0
85,"106.616885,29.676158","106.518746,29.625885",0,21366,1920,0
86,"106.616885,29.676158","106.506101,29.596163",0,19152,2160,0
87,"106.616885,29.676158","106.648847,29.089485",0,89411,9300,0
88,"106.616885,29.676158","106.303766,29.332745",0,62860,5880,0
89,"106.616885,29.676158","106.564655,29.639156",0,18354,2400,0
90,"106.616885,29.676158","106.611483,29.711383",0,16881,1860,0
91,"106.616885,29.676158","106.441199,29.397201",0,55088,5520,0
92,"106.616885,29.676158","106.453437,29.546603",0,27762,3540,0
93,"106.616885,29.676158","106.573154,29.560096",0,19097,2460,0
94,"106.616885,29.676158","106.501284,29.585424",0,20219,2460,0
95,"106.616885,29.676158","106.548222,29.581026",0,16222,2100,0
96,"106.616885,29.676158","106.491675,29.63761",0,21200,1860,0
97,"106.616885,29.676158","106.491675,29.63761",0,21200,1860,0
98,"106.616885,29.676158","106.491675,29.63761",0,21200,1860,0
99,"106.616885,29.676158","106.491675,29.63761",0,21200,1860,0
0,"106.48727,29.48285","106.466888,29.521159",0,10675,1320,0
1,"106.48727,29.48285","106.470524,29.558169",0,16666,2160,0
2,"106.48727,29.48285","106.484252,29.565238",0,14941,1740,0
3,"106.48727,29.48285","106.530134,29.594603",0,20807,2580,0
4,"106.48727,29.48285","106.550159,29.609917",0,23714,2880,0
5,"106.48727,29.48285","106.550555,29.610524",0,23717,2880,0
6,"106.48727,29.48285","106.384147,29.523009",0,27881,3480,0
7,"106.48727,29.48285","106.616885,29.676158",0,39907,4260,0
8,"106.48727,29.48285","106.561726,29.599541",0,23391,2700,0
9,"106.48727,29.48285","106.599907,29.648569",0,32722,3900,0
10,"106.48727,29.48285","106.375095,29.641469",0,38790,3840,0
11,"106.48727,29.48285","106.497226,29.619976",0,22631,2580,0
12,"106.48727,29.48285","106.342437,29.518986",0,28654,3540,0
13,"106.48727,29.48285","106.342437,29.518986",0,28654,3540,0
14,"106.48727,29.48285","106.324651,29.635466",0,45444,3960,0
15,"106.48727,29.48285","106.39973,29.641279",0,39720,3960,0
16,"106.48727,29.48285","106.39973,29.641279",0,39720,3960,0
17,"106.48727,29.48285","106.39973,29.641279",0,39720,3960,0
18,"106.48727,29.48285","106.517023,29.508059",0,11832,1440,0
19,"106.48727,29.48285","106.713794,29.5046",0,32728,2760,0
20,"106.48727,29.48285","106.554348,29.564521",0,20793,2220,0
21,"106.48727,29.48285","106.547865,29.589998",0,21765,2580,0
22,"106.48727,29.48285","106.543916,29.595574",0,22168,2580,0
23,"106.48727,29.48285","106.544414,29.595358",0,22097,2580,0
24,"106.48727,29.48285","106.2831,29.666322",0,54837,4920,0
25,"106.48727,29.48285","106.387972,29.270314",0,34302,2880,0
26,"106.48727,29.48285","106.458697,29.540749",0,12636,1680,0
27,"106.48727,29.48285","106.444809,29.526202",0,11180,1260,0
28,"106.48727,29.48285","106.651284,29.536102",0,27453,2340,0
29,"106.48727,29.48285","106.324651,29.635466",0,45444,3960,0
30,"106.48727,29.48285","106.454885,29.546363",0,15025,1920,0
31,"106.48727,29.48285","106.523517,29.537887",0,10519,1560,0
32,"106.48727,29.48285","106.633193,29.410934",0,37151,3180,0
33,"106.48727,29.48285","106.53439,29.611868",0,21991,2760,0
34,"106.48727,29.48285","106.324651,29.635466",0,45444,3960,0
35,"106.48727,29.48285","106.387972,29.270314",0,34302,2880,0
36,"106.48727,29.48285","106.387972,29.270314",0,34302,2880,0
37,"106.48727,29.48285","106.576256,29.557443",0,17557,2700,0
38,"106.48727,29.48285","106.576256,29.557443",0,17557,2700,0
39,"106.48727,29.48285","106.504022,29.541437",0,15275,1620,0
40,"106.48727,29.48285","106.238898,29.586376",0,47952,5040,0
41,"106.48727,29.48285","106.56976,29.481127",0,19004,1860,0
42,"106.48727,29.48285","106.498872,29.597912",0,17021,1980,0
43,"106.48727,29.48285","106.548222,29.581026",0,21319,2640,0
44,"106.48727,29.48285","106.45166,29.578868",0,22185,2880,0
45,"106.48727,29.48285","106.341215,29.607477",0,33585,3780,0
46,"106.48727,29.48285","106.320257,29.548801",0,41824,5520,0
47,"106.48727,29.48285","106.46117,29.569651",0,17583,2280,0
48,"106.48727,29.48285","106.555505,29.571809",0,23073,2280,0
49,"106.48727,29.48285","106.555505,29.571809",0,23073,2280,0
50,"106.48727,29.48285","105.716098,29.700127",0,139323,12540,0
51,"106.48727,29.48285","106.523304,29.599892",0,19214,2220,0
52,"106.48727,29.48285","106.658675,29.698841",0,42012,4740,0
53,"106.48727,29.48285","106.462866,29.58494",0,18854,2100,0
54,"106.48727,29.48285","106.577054,29.641633",0,30580,3300,0
55,"106.48727,29.48285","106.538349,29.654665",0,27833,3300,0
56,"106.48727,29.48285","105.807366,29.527033",0,119383,10260,0
57,"106.48727,29.48285","106.568891,29.47107",0,18559,1860,0
58,"106.48727,29.48285","106.560221,29.571241",0,23530,2340,0
59,"106.48727,29.48285","106.508776,29.624766",0,24212,2820,0
60,"106.48727,29.48285","106.610019,29.393231",0,33021,2880,0
61,"106.48727,29.48285","106.491342,29.663581",0,26205,2880,0
62,"106.48727,29.48285","106.503245,29.43697",0,14655,1380,0
63,"106.48727,29.48285","106.682204,29.624552",0,47093,4560,0
64,"106.48727,29.48285","106.324651,29.635466",0,45444,3960,0
65,"106.48727,29.48285","106.47412,29.76077",0,39950,4260,0
66,"106.48727,29.48285","106.324651,29.635466",0,45444,3960,0
67,"106.48727,29.48285","106.488117,29.59991",0,17764,2220,0
68,"106.48727,29.48285","106.670156,29.633609",0,44440,4380,0
69,"106.48727,29.48285","106.670156,29.633609",0,44440,4380,0
70,"106.48727,29.48285","106.670156,29.633609",0,44440,4380,0
71,"106.48727,29.48285","106.473318,29.565592",0,20004,2160,0
72,"106.48727,29.48285","106.473143,29.49352",0,3562,660,0
73,"106.48727,29.48285","106.57072,29.656111",0,31907,3480,0
74,"106.48727,29.48285","106.53562,29.656515",0,28029,3360,0
75,"106.48727,29.48285","106.594307,29.570101",0,22909,2520,0
76,"106.48727,29.48285","106.551076,29.405264",0,38640,3180,0
77,"106.48727,29.48285","106.583643,29.564171",0,23730,2340,0
78,"106.48727,29.48285","106.517705,29.543923",0,10835,1620,0
79,"106.48727,29.48285","106.517705,29.543923",0,10835,1620,0
80,"106.48727,29.48285","106.465319,29.560707",0,17120,2160,0
81,"106.48727,29.48285","106.539845,29.583886",0,20095,2340,0
82,"106.48727,29.48285","106.49598,29.60528",0,18156,2280,0
83,"106.48727,29.48285","106.629724,29.688896",0,43026,4380,0
84,"106.48727,29.48285","106.53439,29.611868",0,21991,2760,0
85,"106.48727,29.48285","106.455654,29.535218",0,13438,1800,0
86,"106.48727,29.48285","106.62307,29.614479",0,29802,3360,0
87,"106.48727,29.48285","106.36498,29.453554",0,38297,3420,0
88,"106.48727,29.48285","106.228746,29.587019",0,47502,4920,0
89,"106.48727,29.48285","106.478899,29.642794",0,24507,2700,0
90,"106.48727,29.48285","106.481643,29.584444",0,17846,2160,0
91,"106.48727,29.48285","106.509583,29.614488",0,21082,2400,0
92,"106.48727,29.48285","106.551376,29.564366",0,20489,2160,0
93,"106.48727,29.48285","106.455654,29.535218",0,13438,1800,0
94,"106.48727,29.48285","106.590964,29.743122",0,40307,3900,0
95,"106.48727,29.48285","106.368733,29.360143",0,27538,2340,0
96,"106.48727,29.48285","106.504022,29.541437",0,15275,1620,0
97,"106.48727,29.48285","106.540238,29.37809",0,17928,1680,0
98,"106.48727,29.48285","106.51228,29.511585",0,7019,1080,0
99,"106.48727,29.48285","106.538168,29.628559",0,25310,2820,0
0,"106.384147,29.523009","106.466888,29.521159",0,51166,4020,0
1,"106.384147,29.523009","106.470524,29.558169",0,43679,3480,0
2,"106.384147,29.523009","106.484252,29.565238",0,44056,3480,0
3,"106.384147,29.523009","106.530134,29.594603",0,41717,3180,0
4,"106.384147,29.523009","106.550159,29.609917",0,42236,3420,0
5,"106.384147,29.523009","106.550555,29.610524",0,42239,3420,0
6,"106.384147,29.523009","106.48727,29.48285",0,52170,4260,0
7,"106.384147,29.523009","106.616885,29.676158",0,55602,3660,0
8,"106.384147,29.523009","106.561726,29.599541",0,44231,3420,0
9,"106.384147,29.523009","106.599907,29.648569",0,55680,3660,0
10,"106.384147,29.523009","106.375095,29.641469",0,17718,1320,0
11,"106.384147,29.523009","106.497226,29.619976",0,37995,2940,0
12,"106.384147,29.523009","106.342437,29.518986",0,5813,600,0
13,"106.384147,29.523009","106.342437,29.518986",0,5813,600,0
14,"106.384147,29.523009","106.324651,29.635466",0,19608,1740,0
15,"106.384147,29.523009","106.39973,29.641279",0,20886,1740,0
16,"106.384147,29.523009","106.39973,29.641279",0,20886,1740,0
17,"106.384147,29.523009","106.39973,29.641279",0,20886,1740,0
18,"106.384147,29.523009","106.517023,29.508059",0,52287,4320,0
19,"106.384147,29.523009","106.713794,29.5046",0,66953,4740,0
20,"106.384147,29.523009","106.554348,29.564521",0,48753,4080,0
21,"106.384147,29.523009","106.547865,29.589998",0,45115,3540,0
22,"106.384147,29.523009","106.543916,29.595574",0,43008,3300,0
23,"106.384147,29.523009","106.544414,29.595358",0,42937,3300,0
24,"106.384147,29.523009","106.2831,29.666322",0,29001,2700,0
25,"106.384147,29.523009","106.387972,29.270314",0,61741,4980,0
26,"106.384147,29.523009","106.458697,29.540749",0,46814,4020,0
27,"106.384147,29.523009","106.444809,29.526202",0,48722,4320,0
28,"106.384147,29.523009","106.651284,29.536102",0,51693,4440,0
29,"106.384147,29.523009","106.324651,29.635466",0,19608,1740,0
30,"106.384147,29.523009","106.454885,29.546363",0,46675,4020,0
31,"106.384147,29.523009","106.523517,29.537887",0,48134,4260,0
32,"106.384147,29.523009","106.633193,29.410934",0,73208,6180,0
33,"106.384147,29.523009","106.53439,29.611868",0,40987,3180,0
34,"106.384147,29.523009","106.324651,29.635466",0,19608,1740,0
35,"106.384147,29.523009","106.387972,29.270314",0,61741,4980,0
36,"106.384147,29.523009","106.387972,29.270314",0,61741,4980,0
37,"106.384147,29.523009","106.576256,29.557443",0,49658,4440,0
38,"106.384147,29.523009","106.576256,29.557443",0,49658,4440,0
39,"106.384147,29.523009","106.504022,29.541437",0,45952,3780,0
40,"106.384147,29.523009","106.238898,29.586376",0,24496,2100,0
41,"106.384147,29.523009","106.56976,29.481127",0,57334,4680,0
42,"106.384147,29.523009","106.498872,29.597912",0,39087,3180,0
43,"106.384147,29.523009","106.548222,29.581026",0,44669,3600,0
44,"106.384147,29.523009","106.45166,29.578868",0,47914,4380,0
45,"106.384147,29.523009","106.341215,29.607477",0,15558,1380,0
46,"106.384147,29.523009","106.320257,29.548801",0,18351,2400,0
47,"106.384147,29.523009","106.46117,29.569651",0,45002,3780,0
48,"106.384147,29.523009","106.555505,29.571809",0,47490,3780,0
49,"106.384147,29.523009","106.555505,29.571809",0,47490,3780,0
50,"106.384147,29.523009","105.716098,29.700127",0,120288,10200,0
51,"106.384147,29.523009","106.523304,29.599892",0,41670,3120,0
52,"106.384147,29.523009","106.658675,29.698841",0,57782,4200,0
53,"106.384147,29.523009","106.462866,29.58494",0,43162,3360,0
54,"106.384147,29.523009","106.577054,29.641633",0,42784,3480,0
55,"106.384147,29.523009","106.538349,29.654665",0,38071,3060,0
56,"106.384147,29.523009","105.807366,29.527033",0,93249,7500,0
57,"106.384147,29.523009","106.568891,29.47107",0,59214,4920,0
58,"106.384147,29.523009","106.560221,29.571241",0,47179,3720,0
59,"106.384147,29.523009","106.508776,29.624766",0,41667,3120,0
60,"106.384147,29.523009","106.610019,29.393231",0,69078,5820,0
61,"106.384147,29.523009","106.491342,29.663581",0,31988,2160,0
62,"106.384147,29.523009","106.503245,29.43697",0,50577,4260,0
63,"106.384147,29.523009","106.682204,29.624552",0,62788,4080,0
64,"106.384147,29.523009","106.324651,29.635466",0,19608,1740,0
65,"106.384147,29.523009","106.47412,29.76077",0,42553,2880,0
66,"106.384147,29.523009","106.324651,29.635466",0,19608,1740,0
67,"106.384147,29.523009","106.488117,29.59991",0,38622,3120,0
68,"106.384147,29.523009","106.670156,29.633609",0,60135,3780,0
69,"106.384147,29.523009","106.670156,29.633609",0,60135,3780,0
70,"106.384147,29.523009","106.670156,29.633609",0,60135,3780,0
71,"106.384147,29.523009","106.473318,29.565592",0,45733,3720,0
72,"106.384147,29.523009","106.473143,29.49352",0,50881,4200,0
73,"106.384147,29.523009","106.57072,29.656111",0,44111,3660,0
74,"106.384147,29.523009","106.53562,29.656515",0,38267,3120,0
75,"106.384147,29.523009","106.594307,29.570101",0,55881,4680,0
76,"106.384147,29.523009","106.551076,29.405264",0,74697,6240,0
77,"106.384147,29.523009","106.583643,29.564171",0,50535,4200,0
78,"106.384147,29.523009","106.517705,29.543923",0,48209,4140,0
79,"106.384147,29.523009","106.517705,29.543923",0,48209,4140,0
80,"106.384147,29.523009","106.465319,29.560707",0,43401,3360,0
81,"106.384147,29.523009","106.539845,29.583886",0,43041,3360,0
82,"106.384147,29.523009","106.49598,29.60528",0,39120,3000,0
83,"106.384147,29.523009","106.629724,29.688896",0,56297,3900,0
84,"106.384147,29.523009","106.53439,29.611868",0,40987,3180,0
85,"106.384147,29.523009","106.455654,29.535218",0,46827,4020,0
86,"106.384147,29.523009","106.62307,29.614479",0,53084,4380,0
87,"106.384147,29.523009","106.36498,29.453554",0,38653,4080,0
88,"106.384147,29.523009","106.228746,29.587019",0,24046,2040,0
89,"106.384147,29.523009","106.478899,29.642794",0,33524,2340,0
90,"106.384147,29.523009","106.481643,29.584444",0,39166,3000,0
91,"106.384147,29.523009","106.509583,29.614488",0,40562,2760,0
92,"106.384147,29.523009","106.551376,29.564366",0,47129,4020,0
93,"106.384147,29.523009","106.455654,29.535218",0,46827,4020,0
94,"106.384147,29.523009","106.590964,29.743122",0,53578,3300,0
95,"106.384147,29.523009","106.368733,29.360143",0,36276,3360,0
96,"106.384147,29.523009","106.504022,29.541437",0,45952,3780,0
97,"106.384147,29.523009","106.540238,29.37809",0,53985,4620,0
98,"106.384147,29.523009","106.51228,29.511585",0,50012,3960,0
99,"106.384147,29.523009","106.538168,29.628559",0,42765,3060,0
0,"106.550159,29.609917","106.498872,29.597912",0,9191,1140,0
1,"106.550159,29.609917","106.537816,29.62831",0,5561,780,0
2,"106.550159,29.609917","106.656621,29.704052",0,21026,2640,0
3,"106.550159,29.609917","106.520989,29.546478",0,17436,1980,0
4,"106.550159,29.609917","106.566114,29.488635",0,16642,1920,0
5,"106.550159,29.609917","106.278841,29.390591",0,50204,4560,0
6,"106.550159,29.609917","106.38609,29.680634",0,26276,2400,0
7,"106.550159,29.609917","104.121661,30.960375",0,382857,29940,0
8,"106.550159,29.609917","114.203176,30.610257",0,1073728,80280,0
9,"106.550159,29.609917","108.895401,34.24374",0,918265,71640,0
10,"106.550159,29.609917","116.238701,39.899425",0,2095615,154800,17
11,"106.550159,29.609917","106.580033,29.494323",0,16269,1860,0
12,"106.550159,29.609917","106.51192,29.545792",0,16367,2280,0
13,"106.550159,29.609917","106.580033,29.494323",0,16269,1860,0
14,"106.550159,29.609917","106.580033,29.494323",0,16269,1860,0
15,"106.550159,29.609917","106.51192,29.545792",0,16367,2280,0
16,"106.550159,29.609917","106.583455,29.7242",0,17310,2340,0
17,"106.550159,29.609917","106.63903,29.741647",0,24342,2940,0
18,"106.550159,29.609917","106.322559,29.587865",0,39964,3480,0
19,"106.550159,29.609917","106.501745,29.549904",0,15313,2040,0
20,"106.550159,29.609917","106.335525,29.306186",0,54011,4980,0
21,"106.550159,29.609917","106.322559,29.587865",0,39964,3480,0
22,"106.550159,29.609917","106.541018,29.504005",0,20172,2340,0
23,"106.550159,29.609917","106.501745,29.549904",0,15313,2040,0
24,"106.550159,29.609917","106.541018,29.504005",0,20172,2340,0
25,"106.550159,29.609917","106.453207,29.481983",0,26038,2820,0
26,"106.550159,29.609917","106.484729,29.458992",0,25760,2640,0
27,"106.550159,29.609917","106.453207,29.481983",0,26038,2820,0
28,"106.550159,29.609917","106.333688,29.317011",0,52725,4860,0
29,"106.550159,29.609917","106.60536,29.713829",0,18467,2220,0
30,"106.550159,29.609917","106.459735,29.575523",0,22002,2460,0
31,"106.550159,29.609917","106.466603,29.561936",0,16374,2040,0
32,"106.550159,29.609917","106.554186,29.450315",0,21851,2460,0
33,"106.550159,29.609917","106.384825,29.676384",0,25744,2280,0
34,"106.550159,29.609917","106.63687,29.726257",0,21478,2700,0
35,"106.550159,29.609917","106.466603,29.561936",0,16374,2040,0
36,"106.550159,29.609917","106.532814,29.661553",0,11759,1200,0
37,"106.550159,29.609917","106.62299,29.694099",0,18069,2460,0
38,"106.550159,29.609917","106.579601,29.502594",0,15218,1740,0
39,"106.550159,29.609917","106.61362,29.700564",0,16478,2160,0
40,"106.550159,29.609917","106.457635,29.532843",0,19397,2580,0
41,"106.550159,29.609917","106.466603,29.561936",0,16374,2040,0
42,"106.550159,29.609917","106.49045,29.455114",0,27019,2640,0
43,"106.550159,29.609917","106.519562,29.616892",0,7054,960,0
